0x7898 1 ...XX..X...XXXX., 7 bits, 3 clusters
0x789c 1 ..XXX..X...XXXX., 8 bits, 3 clusters
0x789e 1 .XXXX..X...XXXX., 9 bits, 3 clusters
0x78c0 1 ......XX...XXXX., 6 bits, 2 clusters
0x78c2 1 .X....XX...XXXX., 7 bits, 3 clusters
0x78c4 1 ..X...XX...XXXX., 7 bits, 3 clusters
0x78c6 1 .XX...XX...XXXX., 8 bits, 3 clusters
0x78c8 1 ...X..XX...XXXX., 7 bits, 3 clusters
0x78cc 1 ..XX..XX...XXXX., 8 bits, 3 clusters
0x78ce 1 .XXX..XX...XXXX., 9 bits, 3 clusters
0x78e0 1 .....XXX...XXXX., 7 bits, 2 clusters
0x78e2 1 .X...XXX...XXXX., 8 bits, 3 clusters
0x78e4 1 ..X..XXX...XXXX., 8 bits, 3 clusters
0x78e6 1 .XX..XXX...XXXX., 9 bits, 3 clusters
0x78f0 1 ....XXXX...XXXX., 8 bits, 2 clusters
0x78f2 1 .X..XXXX...XXXX., 9 bits, 3 clusters
0x78f8 1 ...XXXXX...XXXX., 9 bits, 2 clusters
0x78fc 1 ..XXXXXX...XXXX., 10 bits, 2 clusters
0x78fe 1 .XXXXXXX...XXXX., 11 bits, 2 clusters
0x7900 1 ........X..XXXX., 5 bits, 2 clusters
0x7902 1 .X......X..XXXX., 6 bits, 3 clusters
0x7904 1 ..X.....X..XXXX., 6 bits, 3 clusters
0x7906 1 .XX.....X..XXXX., 7 bits, 3 clusters
0x7908 1 ...X....X..XXXX., 6 bits, 3 clusters
0x790c 1 ..XX....X..XXXX., 7 bits, 3 clusters
0x790e 1 .XXX....X..XXXX., 8 bits, 3 clusters
0x7910 1 ....X...X..XXXX., 6 bits, 3 clusters
0x7912 1 .X..X...X..XXXX., 7 bits, 4 clusters
0x7918 1 ...XX...X..XXXX., 7 bits, 3 clusters
0x791c 1 ..XXX...X..XXXX., 8 bits, 3 clusters
0x791e 1 .XXXX...X..XXXX., 9 bits, 3 clusters
0x7920 1 .....X..X..XXXX., 6 bits, 3 clusters
0x7922 1 .X...X..X..XXXX., 7 bits, 4 clusters
0x7924 1 ..X..X..X..XXXX., 7 bits, 4 clusters
0x7926 1 .XX..X..X..XXXX., 8 bits, 4 clusters
0x7930 1 ....XX..X..XXXX., 7 bits, 3 clusters
0x7932 1 .X..XX..X..XXXX., 8 bits, 4 clusters
0x7938 1 ...XXX..X..XXXX., 8 bits, 3 clusters
0x793c 1 ..XXXX..X..XXXX., 9 bits, 3 clusters
0x793e 1 .XXXXX..X..XXXX., 10 bits, 3 clusters
0x7980 1 .......XX..XXXX., 6 bits, 2 clusters
0x7982 1 .X.....XX..XXXX., 7 bits, 3 clusters
0x7984 1 ..X....XX..XXXX., 7 bits, 3 clusters
0x7986 1 .XX....XX..XXXX., 8 bits, 3 clusters
0x7988 1 ...X...XX..XXXX., 7 bits, 3 clusters
0x798c 1 ..XX...XX..XXXX., 8 bits, 3 clusters
0x798e 1 .XXX...XX..XXXX., 9 bits, 3 clusters
0x7990 1 ....X..XX..XXXX., 7 bits, 3 clusters
0x7992 1 .X..X..XX..XXXX., 8 bits, 4 clusters
0x7998 1 ...XX..XX..XXXX., 8 bits, 3 clusters
0x799c 1 ..XXX..XX..XXXX., 9 bits, 3 clusters
0x799e 1 .XXXX..XX..XXXX., 10 bits, 3 clusters
0x79c0 1 ......XXX..XXXX., 7 bits, 2 clusters
0x79c2 1 .X....XXX..XXXX., 8 bits, 3 clusters
0x79c4 1 ..X...XXX..XXXX., 8 bits, 3 clusters
0x79c6 1 .XX...XXX..XXXX., 9 bits, 3 clusters
0x79c8 1 ...X..XXX..XXXX., 8 bits, 3 clusters
0x79cc 1 ..XX..XXX..XXXX., 9 bits, 3 clusters
0x79ce 1 .XXX..XXX..XXXX., 10 bits, 3 clusters
0x79e0 1 .....XXXX..XXXX., 8 bits, 2 clusters
0x79e2 1 .X...XXXX..XXXX., 9 bits, 3 clusters
0x79e4 1 ..X..XXXX..XXXX., 9 bits, 3 clusters
0x79e6 1 .XX..XXXX..XXXX., 10 bits, 3 clusters
0x79f0 1 ....XXXXX..XXXX., 9 bits, 2 clusters
0x79f2 1 .X..XXXXX..XXXX., 10 bits, 3 clusters
0x79f8 1 ...XXXXXX..XXXX., 10 bits, 2 clusters
0x79fc 1 ..XXXXXXX..XXXX., 11 bits, 2 clusters
0x79fe 1 .XXXXXXXX..XXXX., 12 bits, 2 clusters
0x7c02 1 .X........XXXXX., 6 bits, 2 clusters
0x7c04 1 ..X.......XXXXX., 6 bits, 2 clusters
0x7c06 1 .XX.......XXXXX., 7 bits, 2 clusters
0x7c08 1 ...X......XXXXX., 6 bits, 2 clusters
0x7c0c 1 ..XX......XXXXX., 7 bits, 2 clusters
0x7c0e 1 .XXX......XXXXX., 8 bits, 2 clusters
0x7c10 1 ....X.....XXXXX., 6 bits, 2 clusters
0x7c12 1 .X..X.....XXXXX., 7 bits, 3 clusters
0x7c18 1 ...XX.....XXXXX., 7 bits, 2 clusters
0x7c1c 1 ..XXX.....XXXXX., 8 bits, 2 clusters
0x7c1e 1 .XXXX.....XXXXX., 9 bits, 2 clusters
0x7c20 1 .....X....XXXXX., 6 bits, 2 clusters
0x7c22 1 .X...X....XXXXX., 7 bits, 3 clusters
0x7c24 1 ..X..X....XXXXX., 7 bits, 3 clusters
0x7c26 1 .XX..X....XXXXX., 8 bits, 3 clusters
0x7c30 1 ....XX....XXXXX., 7 bits, 2 clusters
0x7c32 1 .X..XX....XXXXX., 8 bits, 3 clusters
0x7c38 1 ...XXX....XXXXX., 8 bits, 2 clusters
0x7c3c 1 ..XXXX....XXXXX., 9 bits, 2 clusters
0x7c3e 1 .XXXXX....XXXXX., 10 bits, 2 clusters
0x7c40 1 ......X...XXXXX., 6 bits, 2 clusters
0x7c42 1 .X....X...XXXXX., 7 bits, 3 clusters
0x7c44 1 ..X...X...XXXXX., 7 bits, 3 clusters
0x7c46 1 .XX...X...XXXXX., 8 bits, 3 clusters
0x7c48 1 ...X..X...XXXXX., 7 bits, 3 clusters
0x7c4c 1 ..XX..X...XXXXX., 8 bits, 3 clusters
0x7c4e 1 .XXX..X...XXXXX., 9 bits, 3 clusters
0x7c60 1 .....XX...XXXXX., 7 bits, 2 clusters
0x7c62 1 .X...XX...XXXXX., 8 bits, 3 clusters
0x7c64 1 ..X..XX...XXXXX., 8 bits, 3 clusters
0x7c66 1 .XX..XX...XXXXX., 9 bits, 3 clusters
0x7c70 1 ....XXX...XXXXX., 8 bits, 2 clusters
0x7c72 1 .X..XXX...XXXXX., 9 bits, 3 clusters
0x7c78 1 ...XXXX...XXXXX., 9 bits, 2 clusters
0x7c7c 1 ..XXXXX...XXXXX., 10 bits, 2 clusters
0x7c7e 1 .XXXXXX...XXXXX., 11 bits, 2 clusters
0x7c80 1 .......X..XXXXX., 6 bits, 2 clusters
0x7c82 1 .X.....X..XXXXX., 7 bits, 3 clusters
0x7c84 1 ..X....X..XXXXX., 7 bits, 3 clusters
0x7c86 1 .XX....X..XXXXX., 8 bits, 3 clusters
0x7c88 1 ...X...X..XXXXX., 7 bits, 3 clusters
0x7c8c 1 ..XX...X..XXXXX., 8 bits, 3 clusters
0x7c8e 1 .XXX...X..XXXXX., 9 bits, 3 clusters
0x7c90 1 ....X..X..XXXXX., 7 bits, 3 clusters
0x7c92 1 .X..X..X..XXXXX., 8 bits, 4 clusters
0x7c98 1 ...XX..X..XXXXX., 8 bits, 3 clusters
0x7c9c 1 ..XXX..X..XXXXX., 9 bits, 3 clusters
0x7c9e 1 .XXXX..X..XXXXX., 10 bits, 3 clusters
0x7cc0 1 ......XX..XXXXX., 7 bits, 2 clusters
0x7cc2 1 .X....XX..XXXXX., 8 bits, 3 clusters
0x7cc4 1 ..X...XX..XXXXX., 8 bits, 3 clusters
0x7cc6 1 .XX...XX..XXXXX., 9 bits, 3 clusters
0x7cc8 1 ...X..XX..XXXXX., 8 bits, 3 clusters
0x7ccc 1 ..XX..XX..XXXXX., 9 bits, 3 clusters
0x7cce 1 .XXX..XX..XXXXX., 10 bits, 3 clusters
0x7ce0 1 .....XXX..XXXXX., 8 bits, 2 clusters
0x7ce2 1 .X...XXX..XXXXX., 9 bits, 3 clusters
0x7ce4 1 ..X..XXX..XXXXX., 9 bits, 3 clusters
0x7ce6 1 .XX..XXX..XXXXX., 10 bits, 3 clusters
0x7cf0 1 ....XXXX..XXXXX., 9 bits, 2 clusters
0x7cf2 1 .X..XXXX..XXXXX., 10 bits, 3 clusters
0x7cf8 1 ...XXXXX..XXXXX., 10 bits, 2 clusters
0x7cfc 1 ..XXXXXX..XXXXX., 11 bits, 2 clusters
0x7cfe 1 .XXXXXXX..XXXXX., 12 bits, 2 clusters
0x7e02 1 .X.......XXXXXX., 7 bits, 2 clusters
0x7e04 1 ..X......XXXXXX., 7 bits, 2 clusters
0x7e06 1 .XX......XXXXXX., 8 bits, 2 clusters
0x7e08 1 ...X.....XXXXXX., 7 bits, 2 clusters
0x7e0c 1 ..XX.....XXXXXX., 8 bits, 2 clusters
0x7e0e 1 .XXX.....XXXXXX., 9 bits, 2 clusters
0x7e10 1 ....X....XXXXXX., 7 bits, 2 clusters
0x7e12 1 .X..X....XXXXXX., 8 bits, 3 clusters
0x7e18 1 ...XX....XXXXXX., 8 bits, 2 clusters
0x7e1c 1 ..XXX....XXXXXX., 9 bits, 2 clusters
0x7e1e 1 .XXXX....XXXXXX., 10 bits, 2 clusters
0x7e20 1 .....X...XXXXXX., 7 bits, 2 clusters
0x7e22 1 .X...X...XXXXXX., 8 bits, 3 clusters
0x7e24 1 ..X..X...XXXXXX., 8 bits, 3 clusters
0x7e26 1 .XX..X...XXXXXX., 9 bits, 3 clusters
0x7e30 1 ....XX...XXXXXX., 8 bits, 2 clusters
0x7e32 1 .X..XX...XXXXXX., 9 bits, 3 clusters
0x7e38 1 ...XXX...XXXXXX., 9 bits, 2 clusters
0x7e3c 1 ..XXXX...XXXXXX., 10 bits, 2 clusters
0x7e3e 1 .XXXXX...XXXXXX., 11 bits, 2 clusters
0x7e40 1 ......X..XXXXXX., 7 bits, 2 clusters
0x7e42 1 .X....X..XXXXXX., 8 bits, 3 clusters
0x7e44 1 ..X...X..XXXXXX., 8 bits, 3 clusters
0x7e46 1 .XX...X..XXXXXX., 9 bits, 3 clusters
0x7e48 1 ...X..X..XXXXXX., 8 bits, 3 clusters
0x7e4c 1 ..XX..X..XXXXXX., 9 bits, 3 clusters
0x7e4e 1 .XXX..X..XXXXXX., 10 bits, 3 clusters
0x7e60 1 .....XX..XXXXXX., 8 bits, 2 clusters
0x7e62 1 .X...XX..XXXXXX., 9 bits, 3 clusters
0x7e64 1 ..X..XX..XXXXXX., 9 bits, 3 clusters
0x7e66 1 .XX..XX..XXXXXX., 10 bits, 3 clusters
0x7e70 1 ....XXX..XXXXXX., 9 bits, 2 clusters
0x7e72 1 .X..XXX..XXXXXX., 10 bits, 3 clusters
0x7e78 1 ...XXXX..XXXXXX., 10 bits, 2 clusters
0x7e7c 1 ..XXXXX..XXXXXX., 11 bits, 2 clusters
0x7e7e 1 .XXXXXX..XXXXXX., 12 bits, 2 clusters
0x7f02 1 .X......XXXXXXX., 8 bits, 2 clusters
0x7f04 1 ..X.....XXXXXXX., 8 bits, 2 clusters
0x7f06 1 .XX.....XXXXXXX., 9 bits, 2 clusters
0x7f08 1 ...X....XXXXXXX., 8 bits, 2 clusters
0x7f0c 1 ..XX....XXXXXXX., 9 bits, 2 clusters
0x7f0e 1 .XXX....XXXXXXX., 10 bits, 2 clusters
0x7f10 1 ....X...XXXXXXX., 8 bits, 2 clusters
0x7f12 1 .X..X...XXXXXXX., 9 bits, 3 clusters
0x7f18 1 ...XX...XXXXXXX., 9 bits, 2 clusters
0x7f1c 1 ..XXX...XXXXXXX., 10 bits, 2 clusters
0x7f1e 1 .XXXX...XXXXXXX., 11 bits, 2 clusters
0x7f20 1 .....X..XXXXXXX., 8 bits, 2 clusters
0x7f22 1 .X...X..XXXXXXX., 9 bits, 3 clusters
0x7f24 1 ..X..X..XXXXXXX., 9 bits, 3 clusters
0x7f26 1 .XX..X..XXXXXXX., 10 bits, 3 clusters
0x7f30 1 ....XX..XXXXXXX., 9 bits, 2 clusters
0x7f32 1 .X..XX..XXXXXXX., 10 bits, 3 clusters
0x7f38 1 ...XXX..XXXXXXX., 10 bits, 2 clusters
0x7f3c 1 ..XXXX..XXXXXXX., 11 bits, 2 clusters
0x7f3e 1 .XXXXX..XXXXXXX., 12 bits, 2 clusters
0x7f82 1 .X.....XXXXXXXX., 9 bits, 2 clusters
0x7f84 1 ..X....XXXXXXXX., 9 bits, 2 clusters
0x7f86 1 .XX....XXXXXXXX., 10 bits, 2 clusters
0x7f88 1 ...X...XXXXXXXX., 9 bits, 2 clusters
0x7f8c 1 ..XX...XXXXXXXX., 10 bits, 2 clusters
0x7f8e 1 .XXX...XXXXXXXX., 11 bits, 2 clusters
0x7f90 1 ....X..XXXXXXXX., 9 bits, 2 clusters
0x7f92 1 .X..X..XXXXXXXX., 10 bits, 3 clusters
0x7f98 1 ...XX..XXXXXXXX., 10 bits, 2 clusters
0x7f9c 1 ..XXX..XXXXXXXX., 11 bits, 2 clusters
0x7f9e 1 .XXXX..XXXXXXXX., 12 bits, 2 clusters
0x7fc2 1 .X....XXXXXXXXX., 10 bits, 2 clusters
0x7fc4 1 ..X...XXXXXXXXX., 10 bits, 2 clusters
0x7fc6 1 .XX...XXXXXXXXX., 11 bits, 2 clusters
0x7fc8 1 ...X..XXXXXXXXX., 10 bits, 2 clusters
0x7fcc 1 ..XX..XXXXXXXXX., 11 bits, 2 clusters
0x7fce 1 .XXX..XXXXXXXXX., 12 bits, 2 clusters
0x7fe2 1 .X...XXXXXXXXXX., 11 bits, 2 clusters
0x7fe4 1 ..X..XXXXXXXXXX., 11 bits, 2 clusters
0x7fe6 1 .XX..XXXXXXXXXX., 12 bits, 2 clusters
0x7ff2 1 .X..XXXXXXXXXXX., 12 bits, 2 clusters
0x8004 1 ..X............X, 2 bits, 2 clusters
0x8008 1 ...X...........X, 2 bits, 2 clusters
0x8009 1 X..X...........X, 3 bits, 2 clusters
0x800c 1 ..XX...........X, 3 bits, 2 clusters
0x8010 1 ....X..........X, 2 bits, 2 clusters
0x8011 1 X...X..........X, 3 bits, 2 clusters
0x8013 1 XX..X..........X, 4 bits, 2 clusters
0x8018 1 ...XX..........X, 3 bits, 2 clusters
0x8019 1 X..XX..........X, 4 bits, 2 clusters
0x801c 1 ..XXX..........X, 4 bits, 2 clusters
0x8020 1 .....X.........X, 2 bits, 2 clusters
0x8021 1 X....X.........X, 3 bits, 2 clusters
0x8023 1 XX...X.........X, 4 bits, 2 clusters
0x8024 1 ..X..X.........X, 3 bits, 3 clusters
0x8027 1 XXX..X.........X, 5 bits, 2 clusters
0x8030 1 ....XX.........X, 3 bits, 2 clusters
0x8031 1 X...XX.........X, 4 bits, 2 clusters
0x8033 1 XX..XX.........X, 5 bits, 2 clusters
0x8038 1 ...XXX.........X, 4 bits, 2 clusters
0x8039 1 X..XXX.........X, 5 bits, 2 clusters
0x803c 1 ..XXXX.........X, 5 bits, 2 clusters
0x8040 1 ......X........X, 2 bits, 2 clusters
0x8041 1 X.....X........X, 3 bits, 2 clusters
0x8043 1 XX....X........X, 4 bits, 2 clusters
0x8044 1 ..X...X........X, 3 bits, 3 clusters
0x8047 1 XXX...X........X, 5 bits, 2 clusters
0x8048 1 ...X..X........X, 3 bits, 3 clusters
0x8049 1 X..X..X........X, 4 bits, 3 clusters
0x804c 1 ..XX..X........X, 4 bits, 3 clusters
0x804f 1 XXXX..X........X, 6 bits, 2 clusters
0x8060 1 .....XX........X, 3 bits, 2 clusters
0x8061 1 X....XX........X, 4 bits, 2 clusters
0x8063 1 XX...XX........X, 5 bits, 2 clusters
0x8064 1 ..X..XX........X, 4 bits, 3 clusters
0x8067 1 XXX..XX........X, 6 bits, 2 clusters
0x8070 1 ....XXX........X, 4 bits, 2 clusters
0x8071 1 X...XXX........X, 5 bits, 2 clusters
0x8073 1 XX..XXX........X, 6 bits, 2 clusters
0x8078 1 ...XXXX........X, 5 bits, 2 clusters
0x8079 1 X..XXXX........X, 6 bits, 2 clusters
0x807c 1 ..XXXXX........X, 6 bits, 2 clusters
0x8080 1 .......X.......X, 2 bits, 2 clusters
0x8081 1 X......X.......X, 3 bits, 2 clusters
0x8083 1 XX.....X.......X, 4 bits, 2 clusters
0x8084 1 ..X....X.......X, 3 bits, 3 clusters
0x8087 1 XXX....X.......X, 5 bits, 2 clusters
0x8088 1 ...X...X.......X, 3 bits, 3 clusters
0x8089 1 X..X...X.......X, 4 bits, 3 clusters
0x808c 1 ..XX...X.......X, 4 bits, 3 clusters
0x808f 1 XXXX...X.......X, 6 bits, 2 clusters
0x8090 1 ....X..X.......X, 3 bits, 3 clusters
0x8091 1 X...X..X.......X, 4 bits, 3 clusters
0x8093 1 XX..X..X.......X, 5 bits, 3 clusters
0x8098 1 ...XX..X.......X, 4 bits, 3 clusters
0x8099 1 X..XX..X.......X, 5 bits, 3 clusters
0x809c 1 ..XXX..X.......X, 5 bits, 3 clusters
0x809f 1 XXXXX..X.......X, 7 bits, 2 clusters
0x80c0 1 ......XX.......X, 3 bits, 2 clusters
0x80c1 1 X.....XX.......X, 4 bits, 2 clusters
0x80c3 1 XX....XX.......X, 5 bits, 2 clusters
0x80c4 1 ..X...XX.......X, 4 bits, 3 clusters
0x80c7 1 XXX...XX.......X, 6 bits, 2 clusters
0x80c8 1 ...X..XX.......X, 4 bits, 3 clusters
0x80c9 1 X..X..XX.......X, 5 bits, 3 clusters
0x80cc 1 ..XX..XX.......X, 5 bits, 3 clusters
0x80cf 1 XXXX..XX.......X, 7 bits, 2 clusters
0x80e0 1 .....XXX.......X, 4 bits, 2 clusters
0x80e1 1 X....XXX.......X, 5 bits, 2 clusters
0x80e3 1 XX...XXX.......X, 6 bits, 2 clusters
0x80e4 1 ..X..XXX.......X, 5 bits, 3 clusters
0x80e7 1 XXX..XXX.......X, 7 bits, 2 clusters
0x80f0 1 ....XXXX.......X, 5 bits, 2 clusters
0x80f1 1 X...XXXX.......X, 6 bits, 2 clusters
0x80f3 1 XX..XXXX.......X, 7 bits, 2 clusters
0x80f8 1 ...XXXXX.......X, 6 bits, 2 clusters
0x80f9 1 X..XXXXX.......X, 7 bits, 2 clusters
0x80fc 1 ..XXXXXX.......X, 7 bits, 2 clusters
0x8100 1 ........X......X, 2 bits, 2 clusters
0x8101 1 X.......X......X, 3 bits, 2 clusters
0x8103 1 XX......X......X, 4 bits, 2 clusters
0x8104 1 ..X.....X......X, 3 bits, 3 clusters
0x8107 1 XXX.....X......X, 5 bits, 2 clusters
0x8108 1 ...X....X......X, 3 bits, 3 clusters
0x8109 1 X..X....X......X, 4 bits, 3 clusters
0x810c 1 ..XX....X......X, 4 bits, 3 clusters
0x810f 1 XXXX....X......X, 6 bits, 2 clusters
0x8110 1 ....X...X......X, 3 bits, 3 clusters
0x8111 1 X...X...X......X, 4 bits, 3 clusters
0x8113 1 XX..X...X......X, 5 bits, 3 clusters
0x8118 1 ...XX...X......X, 4 bits, 3 clusters
0x8119 1 X..XX...X......X, 5 bits, 3 clusters
0x811c 1 ..XXX...X......X, 5 bits, 3 clusters
0x811f 1 XXXXX...X......X, 7 bits, 2 clusters
0x8120 1 .....X..X......X, 3 bits, 3 clusters
0x8121 1 X....X..X......X, 4 bits, 3 clusters
0x8123 1 XX...X..X......X, 5 bits, 3 clusters
0x8124 1 ..X..X..X......X, 4 bits, 4 clusters
0x8127 1 XXX..X..X......X, 6 bits, 3 clusters
0x8130 1 ....XX..X......X, 4 bits, 3 clusters
0x8131 1 X...XX..X......X, 5 bits, 3 clusters
0x8133 1 XX..XX..X......X, 6 bits, 3 clusters
0x8138 1 ...XXX..X......X, 5 bits, 3 clusters
0x8139 1 X..XXX..X......X, 6 bits, 3 clusters
0x813c 1 ..XXXX..X......X, 6 bits, 3 clusters
0x813f 1 XXXXXX..X......X, 8 bits, 2 clusters
0x8180 1 .......XX......X, 3 bits, 2 clusters
0x8181 1 X......XX......X, 4 bits, 2 clusters
0x8183 1 XX.....XX......X, 5 bits, 2 clusters
0x8184 1 ..X....XX......X, 4 bits, 3 clusters
0x8187 1 XXX....XX......X, 6 bits, 2 clusters
0x8188 1 ...X...XX......X, 4 bits, 3 clusters
0x8189 1 X..X...XX......X, 5 bits, 3 clusters
0x818c 1 ..XX...XX......X, 5 bits, 3 clusters
0x818f 1 XXXX...XX......X, 7 bits, 2 clusters
0x8190 1 ....X..XX......X, 4 bits, 3 clusters
0x8191 1 X...X..XX......X, 5 bits, 3 clusters
0x8193 1 XX..X..XX......X, 6 bits, 3 clusters
0x8198 1 ...XX..XX......X, 5 bits, 3 clusters
0x8199 1 X..XX..XX......X, 6 bits, 3 clusters
0x819c 1 ..XXX..XX......X, 6 bits, 3 clusters
0x819f 1 XXXXX..XX......X, 8 bits, 2 clusters
0x81c0 1 ......XXX......X, 4 bits, 2 clusters
0x81c1 1 X.....XXX......X, 5 bits, 2 clusters
0x81c3 1 XX....XXX......X, 6 bits, 2 clusters
0x81c4 1 ..X...XXX......X, 5 bits, 3 clusters
0x81c7 1 XXX...XXX......X, 7 bits, 2 clusters
0x81c8 1 ...X..XXX......X, 5 bits, 3 clusters
0x81c9 1 X..X..XXX......X, 6 bits, 3 clusters
0x81cc 1 ..XX..XXX......X, 6 bits, 3 clusters
0x81cf 1 XXXX..XXX......X, 8 bits, 2 clusters
0x81e0 1 .....XXXX......X, 5 bits, 2 clusters
0x81e1 1 X....XXXX......X, 6 bits, 2 clusters
0x81e3 1 XX...XXXX......X, 7 bits, 2 clusters
0x81e4 1 ..X..XXXX......X, 6 bits, 3 clusters
0x81e7 1 XXX..XXXX......X, 8 bits, 2 clusters
0x81f0 1 ....XXXXX......X, 6 bits, 2 clusters
0x81f1 1 X...XXXXX......X, 7 bits, 2 clusters
0x81f3 1 XX..XXXXX......X, 8 bits, 2 clusters
0x81f8 1 ...XXXXXX......X, 7 bits, 2 clusters
0x81f9 1 X..XXXXXX......X, 8 bits, 2 clusters
0x81fc 1 ..XXXXXXX......X, 8 bits, 2 clusters
0x8200 1 .........X.....X, 2 bits, 2 clusters
0x8201 1 X........X.....X, 3 bits, 2 clusters
0x8203 1 XX.......X.....X, 4 bits, 2 clusters
0x8204 1 ..X......X.....X, 3 bits, 3 clusters
0x8207 1 XXX......X.....X, 5 bits, 2 clusters
0x8208 1 ...X.....X.....X, 3 bits, 3 clusters
0x8209 1 X..X.....X.....X, 4 bits, 3 clusters
0x820c 1 ..XX.....X.....X, 4 bits, 3 clusters
0x820f 1 XXXX.....X.....X, 6 bits, 2 clusters
0x8210 1 ....X....X.....X, 3 bits, 3 clusters
0x8211 1 X...X....X.....X, 4 bits, 3 clusters
0x8213 1 XX..X....X.....X, 5 bits, 3 clusters
0x8218 1 ...XX....X.....X, 4 bits, 3 clusters
0x8219 1 X..XX....X.....X, 5 bits, 3 clusters
0x821c 1 ..XXX....X.....X, 5 bits, 3 clusters
0x821f 1 XXXXX....X.....X, 7 bits, 2 clusters
0x8220 1 .....X...X.....X, 3 bits, 3 clusters
0x8221 1 X....X...X.....X, 4 bits, 3 clusters
0x8223 1 XX...X...X.....X, 5 bits, 3 clusters
0x8224 1 ..X..X...X.....X, 4 bits, 4 clusters
0x8227 1 XXX..X...X.....X, 6 bits, 3 clusters
0x8230 1 ....XX...X.....X, 4 bits, 3 clusters
0x8231 1 X...XX...X.....X, 5 bits, 3 clusters
0x8233 1 XX..XX...X.....X, 6 bits, 3 clusters
0x8238 1 ...XXX...X.....X, 5 bits, 3 clusters
0x8239 1 X..XXX...X.....X, 6 bits, 3 clusters
0x823c 1 ..XXXX...X.....X, 6 bits, 3 clusters
0x823f 1 XXXXXX...X.....X, 8 bits, 2 clusters
0x8240 1 ......X..X.....X, 3 bits, 3 clusters
0x8241 1 X.....X..X.....X, 4 bits, 3 clusters
0x8243 1 XX....X..X.....X, 5 bits, 3 clusters
0x8244 1 ..X...X..X.....X, 4 bits, 4 clusters
0x8247 1 XXX...X..X.....X, 6 bits, 3 clusters
0x8248 1 ...X..X..X.....X, 4 bits, 4 clusters
0x8249 1 X..X..X..X.....X, 5 bits, 4 clusters
0x824c 1 ..XX..X..X.....X, 5 bits, 4 clusters
0x824f 1 XXXX..X..X.....X, 7 bits, 3 clusters
0x8260 1 .....XX..X.....X, 4 bits, 3 clusters
0x8261 1 X....XX..X.....X, 5 bits, 3 clusters
0x8263 1 XX...XX..X.....X, 6 bits, 3 clusters
0x8264 1 ..X..XX..X.....X, 5 bits, 4 clusters
0x8267 1 XXX..XX..X.....X, 7 bits, 3 clusters
0x8270 1 ....XXX..X.....X, 5 bits, 3 clusters
0x8271 1 X...XXX..X.....X, 6 bits, 3 clusters
0x8273 1 XX..XXX..X.....X, 7 bits, 3 clusters
0x8278 1 ...XXXX..X.....X, 6 bits, 3 clusters
0x8279 1 X..XXXX..X.....X, 7 bits, 3 clusters
0x827c 1 ..XXXXX..X.....X, 7 bits, 3 clusters
0x827f 1 XXXXXXX..X.....X, 9 bits, 2 clusters
0x8300 1 ........XX.....X, 3 bits, 2 clusters
0x8301 1 X.......XX.....X, 4 bits, 2 clusters
0x8303 1 XX......XX.....X, 5 bits, 2 clusters
0x8304 1 ..X.....XX.....X, 4 bits, 3 clusters
0x8307 1 XXX.....XX.....X, 6 bits, 2 clusters
0x8308 1 ...X....XX.....X, 4 bits, 3 clusters
0x8309 1 X..X....XX.....X, 5 bits, 3 clusters
0x830c 1 ..XX....XX.....X, 5 bits, 3 clusters
0x830f 1 XXXX....XX.....X, 7 bits, 2 clusters
0x8310 1 ....X...XX.....X, 4 bits, 3 clusters
0x8311 1 X...X...XX.....X, 5 bits, 3 clusters
0x8313 1 XX..X...XX.....X, 6 bits, 3 clusters
0x8318 1 ...XX...XX.....X, 5 bits, 3 clusters
0x8319 1 X..XX...XX.....X, 6 bits, 3 clusters
0x831c 1 ..XXX...XX.....X, 6 bits, 3 clusters
0x831f 1 XXXXX...XX.....X, 8 bits, 2 clusters
0x8320 1 .....X..XX.....X, 4 bits, 3 clusters
0x8321 1 X....X..XX.....X, 5 bits, 3 clusters
0x8323 1 XX...X..XX.....X, 6 bits, 3 clusters
0x8324 1 ..X..X..XX.....X, 5 bits, 4 clusters
0x8327 1 XXX..X..XX.....X, 7 bits, 3 clusters
0x8330 1 ....XX..XX.....X, 5 bits, 3 clusters
0x8331 1 X...XX..XX.....X, 6 bits, 3 clusters
0x8333 1 XX..XX..XX.....X, 7 bits, 3 clusters
0x8338 1 ...XXX..XX.....X, 6 bits, 3 clusters
0x8339 1 X..XXX..XX.....X, 7 bits, 3 clusters
0x833c 1 ..XXXX..XX.....X, 7 bits, 3 clusters
0x833f 1 XXXXXX..XX.....X, 9 bits, 2 clusters
0x8380 1 .......XXX.....X, 4 bits, 2 clusters
0x8381 1 X......XXX.....X, 5 bits, 2 clusters
0x8383 1 XX.....XXX.....X, 6 bits, 2 clusters
0x8384 1 ..X....XXX.....X, 5 bits, 3 clusters
0x8387 1 XXX....XXX.....X, 7 bits, 2 clusters
0x8388 1 ...X...XXX.....X, 5 bits, 3 clusters
0x8389 1 X..X...XXX.....X, 6 bits, 3 clusters
0x838c 1 ..XX...XXX.....X, 6 bits, 3 clusters
0x838f 1 XXXX...XXX.....X, 8 bits, 2 clusters
0x8390 1 ....X..XXX.....X, 5 bits, 3 clusters
0x8391 1 X...X..XXX.....X, 6 bits, 3 clusters
0x8393 1 XX..X..XXX.....X, 7 bits, 3 clusters
0x8398 1 ...XX..XXX.....X, 6 bits, 3 clusters
